service_date,line,estimated_boardings,ObjectId
2022-02-20 05:00:00.000000 UTC,Middleborough/Lakeville,391.0,5943
2022-02-12 05:00:00.000000 UTC,Middleborough/Lakeville,1017.0,5956
2022-02-08 05:00:00.000000 UTC,Middleborough/Lakeville,2836.0,5970
2022-02-21 05:00:00.000000 UTC,Middleborough/Lakeville,880.0,5986
2022-02-13 05:00:00.000000 UTC,Middleborough/Lakeville,930.0,6000
2022-02-26 05:00:00.000000 UTC,Middleborough/Lakeville,879.0,6006
2022-02-27 05:00:00.000000 UTC,Middleborough/Lakeville,812.0,6018
2022-02-28 05:00:00.000000 UTC,Middleborough/Lakeville,3440.0,6030
2022-03-01 05:00:00.000000 UTC,Middleborough/Lakeville,3502.0,6042
2022-03-02 05:00:00.000000 UTC,Middleborough/Lakeville,3383.0,6057
2022-03-03 05:00:00.000000 UTC,Middleborough/Lakeville,3422.0,6069
2022-03-04 05:00:00.000000 UTC,Middleborough/Lakeville,4118.0,6081
2022-03-05 05:00:00.000000 UTC,Middleborough/Lakeville,894.0,6094
2022-03-06 05:00:00.000000 UTC,Middleborough/Lakeville,855.0,6101
2022-03-27 04:00:00.000000 UTC,Middleborough/Lakeville,735.0,6116
2022-03-28 04:00:00.000000 UTC,Middleborough/Lakeville,3713.0,6128
2022-03-29 04:00:00.000000 UTC,Middleborough/Lakeville,3803.0,6140
2022-03-30 04:00:00.000000 UTC,Middleborough/Lakeville,4146.0,6152
2022-03-07 05:00:00.000000 UTC,Middleborough/Lakeville,3826.0,6172
2022-03-08 05:00:00.000000 UTC,Middleborough/Lakeville,3565.0,6184
2022-03-19 04:00:00.000000 UTC,Middleborough/Lakeville,1022.0,6202
2022-03-23 04:00:00.000000 UTC,Middleborough/Lakeville,4267.0,6203
2022-03-15 04:00:00.000000 UTC,Middleborough/Lakeville,4066.0,6222
2022-03-09 05:00:00.000000 UTC,Middleborough/Lakeville,3497.0,6225
2022-03-10 05:00:00.000000 UTC,Middleborough/Lakeville,3687.0,6237
2022-03-24 04:00:00.000000 UTC,Middleborough/Lakeville,4242.0,6246
2022-03-25 04:00:00.000000 UTC,Middleborough/Lakeville,4279.0,6258
2022-03-11 05:00:00.000000 UTC,Middleborough/Lakeville,3848.0,6267
2022-03-26 04:00:00.000000 UTC,Middleborough/Lakeville,1116.0,6292
2022-03-20 04:00:00.000000 UTC,Middleborough/Lakeville,4476.0,6302
2022-03-16 04:00:00.000000 UTC,Middleborough/Lakeville,4402.0,6315
2022-03-12 05:00:00.000000 UTC,Middleborough/Lakeville,839.0,6317
2022-03-17 04:00:00.000000 UTC,Middleborough/Lakeville,3748.0,6336
2022-03-18 04:00:00.000000 UTC,Middleborough/Lakeville,4368.0,6348
2022-03-21 04:00:00.000000 UTC,Middleborough/Lakeville,4053.0,6358
2022-03-22 04:00:00.000000 UTC,Middleborough/Lakeville,4266.0,6377
2022-03-13 05:00:00.000000 UTC,Middleborough/Lakeville,879.0,6382
2022-03-14 04:00:00.000000 UTC,Middleborough/Lakeville,3853.0,6398
2022-04-17 04:00:00.000000 UTC,Middleborough/Lakeville,1165.0,6404
2022-04-18 04:00:00.000000 UTC,Middleborough/Lakeville,3841.0,6416
2022-04-19 04:00:00.000000 UTC,Middleborough/Lakeville,3860.0,6428
2022-04-20 04:00:00.000000 UTC,Middleborough/Lakeville,4247.0,6440
2022-04-21 04:00:00.000000 UTC,Middleborough/Lakeville,3894.0,6458
2022-04-22 04:00:00.000000 UTC,Middleborough/Lakeville,3711.0,6470
2022-04-23 04:00:00.000000 UTC,Middleborough/Lakeville,1414.0,6482
2022-03-31 04:00:00.000000 UTC,Middleborough/Lakeville,3704.0,6486
2022-04-13 04:00:00.000000 UTC,Middleborough/Lakeville,4015.0,6519
2022-04-24 04:00:00.000000 UTC,Middleborough/Lakeville,1276.0,6541
2022-04-09 04:00:00.000000 UTC,Middleborough/Lakeville,1072.0,6543
2022-04-30 04:00:00.000000 UTC,Middleborough/Lakeville,1223.0,6545
2022-04-25 04:00:00.000000 UTC,Middleborough/Lakeville,3905.0,6559
2022-04-14 04:00:00.000000 UTC,Middleborough/Lakeville,4147.0,6567
2022-04-15 04:00:00.000000 UTC,Middleborough/Lakeville,4003.0,6579
2022-04-26 04:00:00.000000 UTC,Middleborough/Lakeville,4013.0,6592
2022-04-05 04:00:00.000000 UTC,Middleborough/Lakeville,3749.0,6593
2022-04-01 04:00:00.000000 UTC,Middleborough/Lakeville,3885.0,6603
2022-04-16 04:00:00.000000 UTC,Middleborough/Lakeville,1329.0,6625
2022-04-10 04:00:00.000000 UTC,Middleborough/Lakeville,841.0,6648
2022-05-01 04:00:00.000000 UTC,Middleborough/Lakeville,1053.0,6650
2022-04-11 04:00:00.000000 UTC,Middleborough/Lakeville,4083.0,6669
2022-05-02 04:00:00.000000 UTC,Middleborough/Lakeville,4051.0,6689
2022-05-03 04:00:00.000000 UTC,Middleborough/Lakeville,4030.0,6701
2022-04-27 04:00:00.000000 UTC,Middleborough/Lakeville,4213.0,6708
2022-04-02 04:00:00.000000 UTC,Middleborough/Lakeville,1029.0,6719
2022-04-06 04:00:00.000000 UTC,Middleborough/Lakeville,4232.0,6720
2022-04-28 04:00:00.000000 UTC,Middleborough/Lakeville,3952.0,6733
2022-04-12 04:00:00.000000 UTC,Middleborough/Lakeville,3759.0,6742
2022-04-03 04:00:00.000000 UTC,Middleborough/Lakeville,943.0,6764
2022-04-07 04:00:00.000000 UTC,Middleborough/Lakeville,4223.0,6772
2022-04-29 04:00:00.000000 UTC,Middleborough/Lakeville,3587.0,6774
2022-04-04 04:00:00.000000 UTC,Middleborough/Lakeville,3619.0,6796
2022-04-08 04:00:00.000000 UTC,Middleborough/Lakeville,3876.0,6798
2022-05-21 04:00:00.000000 UTC,Middleborough/Lakeville,1363.0,6808
2022-05-22 04:00:00.000000 UTC,Middleborough/Lakeville,1330.0,6820
2022-05-23 04:00:00.000000 UTC,Middleborough/Lakeville,3431.0,6832
2022-05-24 04:00:00.000000 UTC,Middleborough/Lakeville,4123.0,6844
2022-05-13 04:00:00.000000 UTC,Middleborough/Lakeville,3549.0,6862
2022-05-14 04:00:00.000000 UTC,Middleborough/Lakeville,1130.0,6874
2022-05-15 04:00:00.000000 UTC,Middleborough/Lakeville,1042.0,6886
2022-05-16 04:00:00.000000 UTC,Middleborough/Lakeville,3748.0,6898
2022-05-04 04:00:00.000000 UTC,Middleborough/Lakeville,3992.0,6908
2022-05-05 04:00:00.000000 UTC,Middleborough/Lakeville,4901.0,6920
2022-05-06 04:00:00.000000 UTC,Middleborough/Lakeville,4048.0,6932
2022-05-07 04:00:00.000000 UTC,Middleborough/Lakeville,1191.0,6944
2022-05-29 04:00:00.000000 UTC,Middleborough/Lakeville,1372.0,6955
2022-05-30 04:00:00.000000 UTC,Middleborough/Lakeville,1633.0,6967
2022-05-31 04:00:00.000000 UTC,Middleborough/Lakeville,3680.0,6979
2022-06-01 04:00:00.000000 UTC,Middleborough/Lakeville,3994.0,6991
2022-06-02 04:00:00.000000 UTC,Middleborough/Lakeville,3661.0,7005
2022-05-08 04:00:00.000000 UTC,Middleborough/Lakeville,1101.0,7007
2022-05-09 04:00:00.000000 UTC,Middleborough/Lakeville,3855.0,7018
2022-05-25 04:00:00.000000 UTC,Middleborough/Lakeville,4277.0,7038
2022-05-17 04:00:00.000000 UTC,Middleborough/Lakeville,4239.0,7056
2022-06-03 04:00:00.000000 UTC,Middleborough/Lakeville,3343.0,7061
2022-05-10 04:00:00.000000 UTC,Middleborough/Lakeville,4052.0,7063
2022-06-04 04:00:00.000000 UTC,Middleborough/Lakeville,1783.0,7093
2022-05-26 04:00:00.000000 UTC,Middleborough/Lakeville,3695.0,7096
2022-05-18 04:00:00.000000 UTC,Middleborough/Lakeville,4161.0,7103
2022-05-11 04:00:00.000000 UTC,Middleborough/Lakeville,4168.0,7118
2022-06-05 04:00:00.000000 UTC,Middleborough/Lakeville,1186.0,7141
2022-05-27 04:00:00.000000 UTC,Middleborough/Lakeville,3597.0,7144
2022-05-19 04:00:00.000000 UTC,Middleborough/Lakeville,4221.0,7151
2022-05-12 04:00:00.000000 UTC,Middleborough/Lakeville,3798.0,7166
2022-06-06 04:00:00.000000 UTC,Middleborough/Lakeville,3851.0,7184
2022-05-28 04:00:00.000000 UTC,Middleborough/Lakeville,1380.0,7186
2022-05-20 04:00:00.000000 UTC,Middleborough/Lakeville,4443.0,7196
2022-06-07 04:00:00.000000 UTC,Middleborough/Lakeville,4100.0,7213
2022-06-15 04:00:00.000000 UTC,Middleborough/Lakeville,3898.0,7224
2022-06-23 04:00:00.000000 UTC,Middleborough/Lakeville,3865.0,7238
2022-06-19 04:00:00.000000 UTC,Middleborough/Lakeville,1218.0,7256
2022-06-08 04:00:00.000000 UTC,Middleborough/Lakeville,3991.0,7281
2022-07-06 04:00:00.000000 UTC,Middleborough/Lakeville,3754.0,7282
2022-07-02 04:00:00.000000 UTC,Middleborough/Lakeville,1228.0,7292
2022-06-11 04:00:00.000000 UTC,Middleborough/Lakeville,1439.0,7295
2022-07-03 04:00:00.000000 UTC,Middleborough/Lakeville,1201.0,7311
2022-07-04 04:00:00.000000 UTC,Middleborough/Lakeville,1459.0,7323
2022-07-05 04:00:00.000000 UTC,Middleborough/Lakeville,3833.0,7335
2022-06-28 04:00:00.000000 UTC,Middleborough/Lakeville,3719.0,7341
2022-06-29 04:00:00.000000 UTC,Middleborough/Lakeville,3735.0,7353
2022-06-30 04:00:00.000000 UTC,Middleborough/Lakeville,3779.0,7365
2022-06-16 04:00:00.000000 UTC,Middleborough/Lakeville,4063.0,7377
2022-06-24 04:00:00.000000 UTC,Middleborough/Lakeville,3194.0,7404
2022-06-20 04:00:00.000000 UTC,Middleborough/Lakeville,2414.0,7408
2022-07-07 04:00:00.000000 UTC,Middleborough/Lakeville,3216.0,7425
2022-06-09 04:00:00.000000 UTC,Middleborough/Lakeville,3926.0,7426
2022-06-12 04:00:00.000000 UTC,Middleborough/Lakeville,1214.0,7430
2022-07-01 04:00:00.000000 UTC,Middleborough/Lakeville,2711.0,7459
2022-06-17 04:00:00.000000 UTC,Middleborough/Lakeville,3278.0,7476
2022-06-21 04:00:00.000000 UTC,Middleborough/Lakeville,4200.0,7487
2022-06-25 04:00:00.000000 UTC,Middleborough/Lakeville,1414.0,7496
2022-07-08 04:00:00.000000 UTC,Middleborough/Lakeville,2796.5,7498
2022-06-10 04:00:00.000000 UTC,Middleborough/Lakeville,3292.0,7501
2022-06-13 04:00:00.000000 UTC,Middleborough/Lakeville,3636.0,7503
2022-06-14 04:00:00.000000 UTC,Middleborough/Lakeville,4177.0,7520
2022-06-18 04:00:00.000000 UTC,Middleborough/Lakeville,1527.0,7533
2022-06-26 04:00:00.000000 UTC,Middleborough/Lakeville,1284.0,7560
2022-06-22 04:00:00.000000 UTC,Middleborough/Lakeville,4008.0,7561
2022-07-09 04:00:00.000000 UTC,Middleborough/Lakeville,1429.0,7592
2022-06-27 04:00:00.000000 UTC,Middleborough/Lakeville,3356.0,7595
2022-07-19 04:00:00.000000 UTC,Middleborough/Lakeville,4072.0,7612
2022-07-20 04:00:00.000000 UTC,Middleborough/Lakeville,3609.0,7625
2022-07-21 04:00:00.000000 UTC,Middleborough/Lakeville,3909.0,7637
2022-07-22 04:00:00.000000 UTC,Middleborough/Lakeville,3537.0,7649
2022-07-10 04:00:00.000000 UTC,Middleborough/Lakeville,1217.0,7658
2022-07-11 04:00:00.000000 UTC,Middleborough/Lakeville,3197.0,7669
2022-07-12 04:00:00.000000 UTC,Middleborough/Lakeville,3423.0,7681
2022-08-08 04:00:00.000000 UTC,Middleborough/Lakeville,3456.0,7697
2022-07-14 04:00:00.000000 UTC,Middleborough/Lakeville,4182.5,7698
2022-08-04 04:00:00.000000 UTC,Middleborough/Lakeville,3432.0,7708
2022-07-31 04:00:00.000000 UTC,Middleborough/Lakeville,1294.0,7714
2022-07-13 04:00:00.000000 UTC,Middleborough/Lakeville,3775.0,7717
2022-07-27 04:00:00.000000 UTC,Middleborough/Lakeville,3565.0,7743
2022-07-23 04:00:00.000000 UTC,Middleborough/Lakeville,1383.0,7764
2022-08-09 04:00:00.000000 UTC,Middleborough/Lakeville,3589.0,7780
2022-07-15 04:00:00.000000 UTC,Middleborough/Lakeville,3217.0,7783
2022-08-05 04:00:00.000000 UTC,Middleborough/Lakeville,3185.0,7796
2022-08-01 04:00:00.000000 UTC,Middleborough/Lakeville,3335.0,7799
2022-07-28 04:00:00.000000 UTC,Middleborough/Lakeville,3768.0,7815
2022-07-16 04:00:00.000000 UTC,Middleborough/Lakeville,1814.0,7835
2022-07-17 04:00:00.000000 UTC,Middleborough/Lakeville,1211.0,7847
2022-07-18 04:00:00.000000 UTC,Middleborough/Lakeville,3895.0,7859
2022-07-24 04:00:00.000000 UTC,Middleborough/Lakeville,1386.0,7860
2022-07-25 04:00:00.000000 UTC,Middleborough/Lakeville,3640.0,7872
2022-07-26 04:00:00.000000 UTC,Middleborough/Lakeville,3727.0,7884
2022-08-10 04:00:00.000000 UTC,Middleborough/Lakeville,3950.0,7904
2022-08-06 04:00:00.000000 UTC,Middleborough/Lakeville,1407.0,7909
2022-08-02 04:00:00.000000 UTC,Middleborough/Lakeville,4083.0,7915
2022-07-29 04:00:00.000000 UTC,Middleborough/Lakeville,3112.0,7930
2022-08-11 04:00:00.000000 UTC,Middleborough/Lakeville,3603.0,7940
2022-08-12 04:00:00.000000 UTC,Middleborough/Lakeville,3360.0,7952
2022-08-03 04:00:00.000000 UTC,Middleborough/Lakeville,3922.0,7959
2022-08-07 04:00:00.000000 UTC,Middleborough/Lakeville,1182.0,7976
2022-07-30 04:00:00.000000 UTC,Middleborough/Lakeville,1513.0,7990
2022-08-13 04:00:00.000000 UTC,Middleborough/Lakeville,1633.0,8012
2022-08-14 04:00:00.000000 UTC,Middleborough/Lakeville,1369.0,8024
2022-08-15 04:00:00.000000 UTC,Middleborough/Lakeville,3127.0,8038
2022-09-02 04:00:00.000000 UTC,Middleborough/Lakeville,3933.0,8042
2022-08-16 04:00:00.000000 UTC,Middleborough/Lakeville,3394.0,8055
2022-08-21 04:00:00.000000 UTC,Middleborough/Lakeville,1247.0,8063
2022-08-22 04:00:00.000000 UTC,Middleborough/Lakeville,3606.0,8075
2022-08-23 04:00:00.000000 UTC,Middleborough/Lakeville,4562.0,8087
2022-08-29 04:00:00.000000 UTC,Middleborough/Lakeville,3827.0,8090
2022-08-25 04:00:00.000000 UTC,Middleborough/Lakeville,4064.0,8119
2022-09-11 04:00:00.000000 UTC,Middleborough/Lakeville,1245.0,8141
2022-08-17 04:00:00.000000 UTC,Middleborough/Lakeville,4047.0,8151
2022-08-26 04:00:00.000000 UTC,Middleborough/Lakeville,2911.0,8161
2022-08-27 04:00:00.000000 UTC,Middleborough/Lakeville,1905.0,8173
2022-08-28 04:00:00.000000 UTC,Middleborough/Lakeville,1383.0,8185
2022-09-07 04:00:00.000000 UTC,Middleborough/Lakeville,4425.0,8195
2022-08-24 04:00:00.000000 UTC,Middleborough/Lakeville,4156.0,8199
2022-09-03 04:00:00.000000 UTC,Middleborough/Lakeville,1950.0,8209
2022-08-30 04:00:00.000000 UTC,Middleborough/Lakeville,4164.0,8212
2022-09-12 04:00:00.000000 UTC,Middleborough/Lakeville,5059.0,8258
2022-08-18 04:00:00.000000 UTC,Middleborough/Lakeville,4065.0,8259
2022-09-08 04:00:00.000000 UTC,Middleborough/Lakeville,4715.0,8261
2022-09-09 04:00:00.000000 UTC,Middleborough/Lakeville,4510.0,8273
2022-09-10 04:00:00.000000 UTC,Middleborough/Lakeville,1935.0,8285
2022-09-04 04:00:00.000000 UTC,Middleborough/Lakeville,1456.0,8291
2022-09-05 04:00:00.000000 UTC,Middleborough/Lakeville,1195.0,8303
2022-09-06 04:00:00.000000 UTC,Middleborough/Lakeville,3804.0,8318
2022-08-31 04:00:00.000000 UTC,Middleborough/Lakeville,3795.0,8324
2022-08-19 04:00:00.000000 UTC,Middleborough/Lakeville,3214.0,8352
2022-09-13 04:00:00.000000 UTC,Middleborough/Lakeville,5087.0,8353
2022-09-01 04:00:00.000000 UTC,Middleborough/Lakeville,3949.0,8360
2022-08-20 04:00:00.000000 UTC,Middleborough/Lakeville,1799.0,8389
2022-09-14 04:00:00.000000 UTC,Middleborough/Lakeville,5409.0,8391
2022-09-27 04:00:00.000000 UTC,Middleborough/Lakeville,5258.0,8417
2022-09-15 04:00:00.000000 UTC,Middleborough/Lakeville,5377.0,8426
2022-09-23 04:00:00.000000 UTC,Middleborough/Lakeville,4353.0,8430
2022-10-10 04:00:00.000000 UTC,Middleborough/Lakeville,3670.0,8431
2022-10-14 04:00:00.000000 UTC,Middleborough/Lakeville,4190.0,8436
2022-09-19 04:00:00.000000 UTC,Middleborough/Lakeville,4708.0,8443
2022-10-06 04:00:00.000000 UTC,Middleborough/Lakeville,5032.0,8478
2022-09-24 04:00:00.000000 UTC,Middleborough/Lakeville,2232.0,8508
2022-10-02 04:00:00.000000 UTC,Middleborough/Lakeville,1769.0,8512
2022-09-28 04:00:00.000000 UTC,Middleborough/Lakeville,5831.0,8521
2022-09-16 04:00:00.000000 UTC,Middleborough/Lakeville,5333.0,8523
2022-10-11 04:00:00.000000 UTC,Middleborough/Lakeville,5017.0,8525
2022-10-15 04:00:00.000000 UTC,Middleborough/Lakeville,1592.0,8527
2022-09-20 04:00:00.000000 UTC,Middleborough/Lakeville,4468.0,8550
2022-10-07 04:00:00.000000 UTC,Middleborough/Lakeville,4464.0,8562
2022-10-03 04:00:00.000000 UTC,Middleborough/Lakeville,4929.0,8587
2022-10-04 04:00:00.000000 UTC,Middleborough/Lakeville,4589.0,8599
2022-10-05 04:00:00.000000 UTC,Middleborough/Lakeville,4711.0,8611
2022-09-21 04:00:00.000000 UTC,Middleborough/Lakeville,4488.0,8622
2022-09-22 04:00:00.000000 UTC,Middleborough/Lakeville,5301.0,8634
2022-09-17 04:00:00.000000 UTC,Middleborough/Lakeville,2346.0,8657
2022-09-25 04:00:00.000000 UTC,Middleborough/Lakeville,1886.0,8660
2022-10-12 04:00:00.000000 UTC,Middleborough/Lakeville,4583.0,8670
2022-10-16 04:00:00.000000 UTC,Middleborough/Lakeville,1880.0,8673
2022-09-29 04:00:00.000000 UTC,Middleborough/Lakeville,5509.0,8677
2022-10-08 04:00:00.000000 UTC,Middleborough/Lakeville,2123.0,8709
2022-09-18 04:00:00.000000 UTC,Middleborough/Lakeville,1898.0,8722
2022-09-26 04:00:00.000000 UTC,Middleborough/Lakeville,6496.0,8730
2022-10-13 04:00:00.000000 UTC,Middleborough/Lakeville,5215.0,8741
2022-10-17 04:00:00.000000 UTC,Middleborough/Lakeville,5152.0,8749
2022-09-30 04:00:00.000000 UTC,Middleborough/Lakeville,4872.0,8750
2022-10-09 04:00:00.000000 UTC,Middleborough/Lakeville,1948.0,8779
2022-10-01 04:00:00.000000 UTC,Middleborough/Lakeville,2116.0,8799
2022-10-18 04:00:00.000000 UTC,Middleborough/Lakeville,5641.0,8803
2022-10-19 04:00:00.000000 UTC,Middleborough/Lakeville,5416.0,8815
2022-11-12 05:00:00.000000 UTC,Middleborough/Lakeville,1564.0,8822
2022-10-22 04:00:00.000000 UTC,Middleborough/Lakeville,1775.0,8823
2022-11-16 05:00:00.000000 UTC,Middleborough/Lakeville,4054.0,8830
2022-11-08 05:00:00.000000 UTC,Middleborough/Lakeville,5404.0,8867
2022-10-20 04:00:00.000000 UTC,Middleborough/Lakeville,5814.0,8874
2022-11-04 04:00:00.000000 UTC,Middleborough/Lakeville,4438.0,8881
2022-10-31 04:00:00.000000 UTC,Middleborough/Lakeville,5238.0,8888
2022-10-23 04:00:00.000000 UTC,Middleborough/Lakeville,1192.0,8904
2022-10-24 04:00:00.000000 UTC,Middleborough/Lakeville,5621.0,8916
2022-10-25 04:00:00.000000 UTC,Middleborough/Lakeville,5658.0,8928
2022-10-26 04:00:00.000000 UTC,Middleborough/Lakeville,5275.0,8940
2022-11-17 05:00:00.000000 UTC,Middleborough/Lakeville,5555.0,8944
2022-11-18 05:00:00.000000 UTC,Middleborough/Lakeville,4419.0,8956
2022-11-19 05:00:00.000000 UTC,Middleborough/Lakeville,1986.0,8970
2022-11-13 05:00:00.000000 UTC,Middleborough/Lakeville,1079.0,8974
2022-10-27 04:00:00.000000 UTC,Middleborough/Lakeville,5708.0,8978
2022-11-20 05:00:00.000000 UTC,Middleborough/Lakeville,1224.0,9016
2022-11-14 05:00:00.000000 UTC,Middleborough/Lakeville,4297.0,9025
2022-11-15 05:00:00.000000 UTC,Middleborough/Lakeville,4495.0,9037
2022-10-28 04:00:00.000000 UTC,Middleborough/Lakeville,4057.0,9058
2022-11-09 05:00:00.000000 UTC,Middleborough/Lakeville,5209.0,9064
2022-11-01 04:00:00.000000 UTC,Middleborough/Lakeville,4921.0,9070
2022-11-05 04:00:00.000000 UTC,Middleborough/Lakeville,1457.0,9071
2022-10-21 04:00:00.000000 UTC,Middleborough/Lakeville,4283.0,9073
2022-11-06 04:00:00.000000 UTC,Middleborough/Lakeville,1104.0,9119
2022-11-07 05:00:00.000000 UTC,Middleborough/Lakeville,4679.0,9131
2022-11-02 04:00:00.000000 UTC,Middleborough/Lakeville,4936.0,9141
2022-11-03 04:00:00.000000 UTC,Middleborough/Lakeville,5388.0,9153
2022-10-29 04:00:00.000000 UTC,Middleborough/Lakeville,1929.0,9159
2022-11-10 05:00:00.000000 UTC,Middleborough/Lakeville,5547.0,9164
2022-11-11 05:00:00.000000 UTC,Middleborough/Lakeville,3111.0,9176
2022-10-30 04:00:00.000000 UTC,Middleborough/Lakeville,1376.0,9197
2022-11-29 05:00:00.000000 UTC,Middleborough/Lakeville,5321.0,9213
2022-12-07 05:00:00.000000 UTC,Middleborough/Lakeville,7051.0,9220
2022-11-25 05:00:00.000000 UTC,Middleborough/Lakeville,1557.0,9229
2022-11-26 05:00:00.000000 UTC,Middleborough/Lakeville,1531.0,9241
2022-11-27 05:00:00.000000 UTC,Middleborough/Lakeville,1134.0,9253
2022-11-28 05:00:00.000000 UTC,Middleborough/Lakeville,5106.0,9265
2022-12-20 05:00:00.000000 UTC,Middleborough/Lakeville,5489.0,9277
2022-12-21 05:00:00.000000 UTC,Middleborough/Lakeville,5701.0,9289
2022-11-21 05:00:00.000000 UTC,Middleborough/Lakeville,5351.0,9298
2022-12-03 05:00:00.000000 UTC,Middleborough/Lakeville,1162.0,9301
2022-12-22 05:00:00.000000 UTC,Middleborough/Lakeville,4090.0,9317
2022-12-16 05:00:00.000000 UTC,Middleborough/Lakeville,4675.0,9335
2022-12-17 05:00:00.000000 UTC,Middleborough/Lakeville,1560.0,9347
2022-12-18 05:00:00.000000 UTC,Middleborough/Lakeville,1138.0,9359
2022-12-19 05:00:00.000000 UTC,Middleborough/Lakeville,4937.0,9371
2022-12-12 05:00:00.000000 UTC,Middleborough/Lakeville,5490.0,9381
2022-12-13 05:00:00.000000 UTC,Middleborough/Lakeville,6948.0,9393
2022-12-14 05:00:00.000000 UTC,Middleborough/Lakeville,5958.0,9405
2022-11-30 05:00:00.000000 UTC,Middleborough/Lakeville,5511.0,9438
2022-12-04 05:00:00.000000 UTC,Middleborough/Lakeville,1111.0,9442
2022-12-05 05:00:00.000000 UTC,Middleborough/Lakeville,5684.0,9454
2022-12-06 05:00:00.000000 UTC,Middleborough/Lakeville,6198.0,9466
2022-12-08 05:00:00.000000 UTC,Middleborough/Lakeville,5384.0,9478
2022-12-09 05:00:00.000000 UTC,Middleborough/Lakeville,4350.0,9490
2022-12-10 05:00:00.000000 UTC,Middleborough/Lakeville,1282.0,9503
2022-11-22 05:00:00.000000 UTC,Middleborough/Lakeville,6018.0,9510
2022-12-23 05:00:00.000000 UTC,Middleborough/Lakeville,3605.0,9519
2022-12-15 05:00:00.000000 UTC,Middleborough/Lakeville,5739.0,9532
2022-12-11 05:00:00.000000 UTC,Middleborough/Lakeville,1242.0,9557
2022-11-23 05:00:00.000000 UTC,Middleborough/Lakeville,4487.0,9561
2022-12-01 05:00:00.000000 UTC,Middleborough/Lakeville,5102.0,9562
2022-11-24 05:00:00.000000 UTC,Middleborough/Lakeville,1256.0,9585
2022-12-02 05:00:00.000000 UTC,Middleborough/Lakeville,4469.0,9586
2022-12-24 05:00:00.000000 UTC,Middleborough/Lakeville,1181.0,9609
2023-01-01 05:00:00.000000 UTC,Middleborough/Lakeville,980.0,9619
2023-01-22 05:00:00.000000 UTC,Middleborough/Lakeville,1337.0,9624
2022-12-28 05:00:00.000000 UTC,Middleborough/Lakeville,4123.0,9630
2023-01-10 05:00:00.000000 UTC,Middleborough/Lakeville,5636.0,9641
2023-01-18 05:00:00.000000 UTC,Middleborough/Lakeville,6097.0,9650
2023-01-23 05:00:00.000000 UTC,Middleborough/Lakeville,6418.0,9664
2023-01-24 05:00:00.000000 UTC,Middleborough/Lakeville,5814.0,9676
2023-01-25 05:00:00.000000 UTC,Middleborough/Lakeville,5170.0,9688
2023-01-06 05:00:00.000000 UTC,Middleborough/Lakeville,3989.0,9704
2023-01-07 05:00:00.000000 UTC,Middleborough/Lakeville,1377.0,9716
2023-01-14 05:00:00.000000 UTC,Middleborough/Lakeville,1341.0,9732
2023-01-08 05:00:00.000000 UTC,Middleborough/Lakeville,831.0,9744
2022-12-25 05:00:00.000000 UTC,Middleborough/Lakeville,968.0,9763
2023-01-02 05:00:00.000000 UTC,Middleborough/Lakeville,1199.0,9766
2023-01-03 05:00:00.000000 UTC,Middleborough/Lakeville,5684.0,9778
2023-01-04 05:00:00.000000 UTC,Middleborough/Lakeville,5002.0,9790
2023-01-05 05:00:00.000000 UTC,Middleborough/Lakeville,5449.0,9802
2022-12-26 05:00:00.000000 UTC,Middleborough/Lakeville,1183.0,9815
2022-12-27 05:00:00.000000 UTC,Middleborough/Lakeville,4250.0,9827
2022-12-29 05:00:00.000000 UTC,Middleborough/Lakeville,3251.0,9842
2023-01-11 05:00:00.000000 UTC,Middleborough/Lakeville,5887.0,9853
2023-01-19 05:00:00.000000 UTC,Middleborough/Lakeville,5252.0,9868
2023-01-15 05:00:00.000000 UTC,Middleborough/Lakeville,1214.0,9871
2023-01-16 05:00:00.000000 UTC,Middleborough/Lakeville,2426.0,9883
2023-01-17 05:00:00.000000 UTC,Middleborough/Lakeville,5845.0,9895
2023-01-09 05:00:00.000000 UTC,Middleborough/Lakeville,6272.0,9916
2022-12-30 05:00:00.000000 UTC,Middleborough/Lakeville,3156.0,9929
2023-01-12 05:00:00.000000 UTC,Middleborough/Lakeville,4231.0,9939
2023-01-20 05:00:00.000000 UTC,Middleborough/Lakeville,5176.0,9946
2022-12-31 05:00:00.000000 UTC,Middleborough/Lakeville,1129.0,9965
2023-01-13 05:00:00.000000 UTC,Middleborough/Lakeville,4555.0,9975
2023-01-21 05:00:00.000000 UTC,Middleborough/Lakeville,1289.0,9983
2023-01-26 05:00:00.000000 UTC,Middleborough/Lakeville,5472.0,10001
2023-01-27 05:00:00.000000 UTC,Middleborough/Lakeville,4104.0,10022
2023-02-20 05:00:00.000000 UTC,Middleborough/Lakeville,1506.0,10024
2023-02-16 05:00:00.000000 UTC,Middleborough/Lakeville,5577.0,10039
2023-01-31 05:00:00.000000 UTC,Middleborough/Lakeville,6280.0,10053
2023-02-12 05:00:00.000000 UTC,Middleborough/Lakeville,382.0,10058
2023-02-08 05:00:00.000000 UTC,Middleborough/Lakeville,5248.0,10075
2023-02-04 05:00:00.000000 UTC,Middleborough/Lakeville,700.0,10084
2023-02-21 05:00:00.000000 UTC,Middleborough/Lakeville,4927.0,10092
2023-02-22 05:00:00.000000 UTC,Middleborough/Lakeville,4675.0,10104
